OBJECTID,X_WGS84,Y_WGS84,X_BD09,Y_BD09
161,113.7518697,23.40159007,113.7635183,23.40533341
162,113.5430579,22.83709869,113.5547186,22.84021658
163,113.2832675,23.29335237,113.2950812,23.2970601
164,113.5804364,23.31411297,113.5921326,23.31700185
165,113.8862367,23.458076,113.8976253,23.461598
166,113.2795892,23.58277244,113.2913997,23.58653291
167,113.0860705,23.29766353,113.0981506,23.30092587
168,113.5548504,23.26526913,113.5665229,23.26832534
169,113.7341909,23.350711,113.7458712,23.35426471
170,113.3746678,23.21132047,113.3866661,23.21502287
171,113.5894454,23.41293603,113.6011069,23.41591601
172,113.8034218,23.42863783,113.8151422,23.43172072
173,113.2153627,23.34268621,113.2272942,23.34575876
174,113.4932917,23.59293804,113.5051169,23.59651893
175,113.6099436,23.48021298,113.6215095,23.48353422
176,113.2819023,22.9702483,113.2936954,22.9738455
177,113.6188586,23.38094682,113.6303934,23.38440013
178,113.7430273,23.79674459,113.7547461,23.80040115
179,113.5312787,23.32701706,113.5429712,23.33054053
180,113.7102257,23.37933314,113.7219692,23.38246769
181,113.4889238,23.5487264,113.5008109,23.55225987
182,113.721891,23.29817701,113.7336347,23.30149999
183,113.9220982,23.43616515,113.9335914,23.43914256
184,113.7490207,23.5006463,113.760668,23.50438729
185,113.7109092,23.60763174,113.7226652,23.61078916
186,113.1902747,23.44058167,113.2022207,23.44395564
187,113.0336096,23.45288502,113.0454637,23.45673451
188,113.7526718,23.49702792,113.7643124,23.50077918
189,113.3154432,23.23189929,113.3273918,23.23514606
190,113.1901999,23.36672893,113.2021065,23.37008356
191,113.214104,23.53025313,113.2260585,23.53335249
192,113.066481,23.46636815,113.0784751,23.46990925
193,113.4546852,23.58970033,113.4667333,23.59289554
194,113.6999022,23.28682817,113.7116723,23.2898377
195,113.6334405,23.27867764,113.6449657,23.28223723
196,113.9097994,23.90735145,113.9212858,23.91042558
197,113.589736,23.48639311,113.6013779,23.48937876
198,113.5455848,23.1807846,113.5572716,23.18399816
199,113.6967517,23.81202453,113.7085663,23.81500698
200,113.2247338,23.2745213,113.2366355,23.27761789
201,113.7686591,23.41026164,113.7803172,23.41392424
202,113.412349,23.71736124,113.4243567,23.72113706
203,113.9165954,23.78591125,113.9280978,23.78892274
204,113.7368116,23.71397178,113.7485087,23.71756066
205,113.7035052,23.31360047,113.7152903,23.31664636
206,113.1619391,23.30088835,113.173839,23.30469907
207,113.6266301,23.77893938,113.6382088,23.78246072
208,113.8719497,23.69986704,113.8833715,23.7034429
209,113.608126,22.72278063,113.619687,22.72582718
210,113.5351553,22.95659366,113.5468198,22.95991142
211,113.4304647,22.84393593,113.4424859,22.84721192
212,113.2828077,22.90819477,113.2945714,22.91174992
213,113.3210502,22.91172242,113.3329988,22.91477492
214,113.3954852,23.27849395,113.4074462,23.28239385
215,113.5746194,23.22798785,113.5862894,23.23083346
216,113.3138227,23.43026301,113.3257972,23.43358561
217,113.4867525,23.48929677,113.4986118,23.49278672
218,113.7690544,23.64171544,113.7807233,23.64536689
219,113.8658632,23.70913425,113.8772877,23.7126734
220,113.4976812,22.78799762,113.5094213,22.79140464
221,113.5604678,22.7208094,113.5721362,22.72357708
222,113.7507674,23.19326344,113.7624278,23.19694969
223,113.0027914,23.43551732,113.0146256,23.438903
224,113.315974,23.30656039,113.3279588,23.30982857
225,113.3460648,23.31398743,113.3581249,23.317223
226,113.4544935,22.75251171,113.4664854,22.75547241
227,113.7174817,23.69026403,113.7292628,23.69351749
228,113.7693184,23.71422636,113.7809862,23.71785842
229,113.2534593,23.53772724,113.2652949,23.5412955
230,113.5890761,23.3582667,113.6007158,23.36123154
231,113.9091657,23.77110187,113.9206394,23.77423051
232,113.9836182,23.77769615,113.9951087,23.78131584
233,113.8719614,23.4787149,113.8833487,23.48229914
234,113.4108651,23.49293808,113.4228564,23.49675508
235,113.336965,23.21760948,113.3490003,23.2207462
236,113.7982746,23.28004829,113.809958,23.28317173
237,113.3393779,23.23704783,113.3513939,23.24020039
238,113.4185464,22.85486938,113.4305378,22.85836035
239,113.8310778,23.30099424,113.8426998,23.30405622
240,113.5672592,23.2656676,113.5789288,23.26856106
241,113.5716062,23.48609013,113.5832858,23.48899756
242,113.5825338,23.62560801,113.5942067,23.62851944
243,113.6065935,23.36074799,113.6181637,23.36399256
244,113.5847544,23.61774606,113.5964211,23.62067871
245,113.2945408,23.1759037,113.3063929,23.17945968
246,113.7004024,23.73414636,113.7121812,23.73716015
247,113.8298406,23.20579657,113.8414629,23.2088186
248,113.84747,23.73681737,113.8589905,23.74011943
249,113.5043332,23.22282182,113.5160723,23.22646054
250,113.7268292,23.65246189,113.7385739,23.65590278
251,113.4823423,22.76478538,113.4941845,22.76796712
252,113.2421854,23.28123243,113.2540296,23.28456578
253,113.3814581,23.1899261,113.3934503,23.19372285
254,113.1229445,23.45922776,113.1349692,23.46278026
255,113.6612774,22.64799048,113.6728455,22.65108385
256,113.2878189,23.24206857,113.2996175,23.24572149
257,113.8352857,23.45185673,113.8468859,23.45499823
258,113.5671844,23.6813937,113.5789232,23.68432579
259,113.8564832,23.34022576,113.8679373,23.34366921
260,113.4915058,23.34895229,113.503335,23.35249488
261,113.2455408,23.58701604,113.2573901,23.59044347
262,113.332854,23.1818291,113.3448861,23.18494234
263,113.8017509,23.54109806,113.8134751,23.54420968
264,113.5343435,23.61914126,113.5460159,23.62262948
265,113.4820329,23.28554595,113.4939313,23.28893761
266,113.2785691,23.55319155,113.2903974,23.55695464
267,113.5350359,23.6499087,113.546733,23.65338105
268,113.586307,23.34236619,113.5979665,23.34529487
269,113.3640671,23.17032441,113.3760786,23.17381402
270,113.9246085,23.38843017,113.9360775,23.39137232
271,114.0250352,23.90713845,114.0367102,23.91055212
272,113.5987401,22.79157307,113.6103101,22.79446654
273,113.9319467,23.83960477,113.9434582,23.8424648
274,113.8151029,23.64895258,113.8268016,23.65194975
275,113.1797523,23.06793882,113.1916579,23.07140862
276,113.5703146,23.53370733,113.5820328,23.53662947
277,113.7755612,23.75511973,113.7872399,23.75865336
278,113.2514913,23.06677501,113.2633071,23.07019851
279,113.0647967,23.30681271,113.0767984,23.31035574
280,113.1743233,23.36900377,113.1861959,23.3726605
281,113.9151914,23.34731273,113.926636,23.3503578
282,113.2009101,23.40158582,113.2128477,23.4047717
283,113.3307214,23.11323866,113.3427224,23.11632172
284,113.3399815,23.54297037,113.3520586,23.54617898
285,113.5963786,23.65523458,113.6080377,23.65831038
286,113.4084044,23.4789944,113.4203907,23.4828388
287,113.7575638,23.22232289,113.7692008,23.22602175
288,113.3233364,22.87862142,113.3352877,22.88163782
289,113.3874736,22.9336745,113.3994343,22.93741777
290,113.5470383,23.39706909,113.5587214,23.40030802
291,113.26835,23.35027697,113.2801321,23.35399899
292,113.7952668,23.46847307,113.8069552,23.47167252
293,113.4605683,23.17489996,113.4725857,23.17803657
294,113.4737167,22.85334926,113.485644,22.85645349
295,113.8105073,23.56106165,113.8222278,23.56409338
296,113.6075083,22.61932389,113.6190509,22.62233204
297,113.8463102,23.4907704,113.8578197,23.49408261
298,113.2866281,23.64616706,113.2984659,23.64987307
299,113.7955159,23.57202749,113.8072366,23.57522952
300,113.3447178,23.61075196,113.3567609,23.61399579
301,113.638896,23.49571022,113.6504322,23.49930439
302,113.4741005,23.11134997,113.4860292,23.1145655
303,113.2791272,23.33023769,113.2909289,23.33397863
304,113.7936241,23.48435591,113.8053064,23.48758863
305,113.6486337,23.56023206,113.6602348,23.563768
306,113.7670079,23.86810341,113.7786815,23.8717193
307,113.484168,23.36021884,113.4960327,23.36365472
308,113.4502749,22.79286573,113.4622802,22.79585663
309,113.7941679,23.16296488,113.8058449,23.16610731
310,113.803149,23.77388721,113.8148849,23.77694456
311,113.7904559,23.38362785,113.8021287,23.38689769
312,113.8699019,23.87789101,113.8813302,23.88140255
313,113.887319,23.91482296,113.8987543,23.9182544
314,113.8315314,23.38323762,113.8431261,23.38632054
315,113.1557891,23.38685431,113.1676668,23.39071379
316,113.3199384,23.32973009,113.3319326,23.33296127
317,113.4368438,22.80032959,113.4488556,22.80346964
318,113.3153353,22.952336,113.3272882,22.95547425
319,113.3777884,23.59050907,113.3897893,23.59430873
320,113.3552101,23.35645183,113.3672309,23.35982842
321,113.7991534,23.75552566,113.8108687,23.75863141
322,113.4504558,23.19725756,113.4625099,23.20041028
323,113.3134326,23.22920824,113.325371,23.23248546
324,113.2171449,23.19789763,113.229087,23.20093565
325,113.8460539,23.76969793,113.8576083,23.77297841
326,113.5538425,22.84973521,113.5655116,22.85264605
327,113.6486784,23.21402644,113.6602487,23.21750192
328,113.6184731,23.39480335,113.6300164,23.3982533
329,113.3716677,22.91241711,113.3836331,22.91593875
330,113.4138329,23.30884204,113.4258486,23.31259707
331,113.5350289,23.09667016,113.5466966,23.10005372
332,113.7293158,23.23015824,113.7410109,23.23359608
333,113.2034908,23.45498828,113.2154395,23.45815747
334,113.3078285,22.99816065,113.3197146,23.00142651
335,113.3482676,23.45901924,113.3603232,23.46230884
336,113.4134031,23.15576177,113.4253859,23.15946677
337,113.6000967,23.30115484,113.611725,23.30427641
338,113.5224639,23.08841697,113.5341401,23.09197524
339,113.5916911,23.57046137,113.6033594,23.57347595
340,113.3459634,22.91833625,113.357975,22.92142013
341,113.2473663,23.53088947,113.2592239,23.53435163
342,113.4048844,23.53367898,113.4168882,23.53757603
343,113.7739037,23.28974359,113.7855617,23.29330159
344,113.6987743,23.59285565,113.710548,23.59588965
345,113.7795784,23.64838992,113.7912681,23.65187946
346,113.4939731,22.84570154,113.5057693,22.84908753
347,113.3714554,22.96569599,113.3834467,22.96924137
348,113.3581347,23.64747077,113.3701949,23.65091964
349,113.0792612,23.34981315,113.0913104,23.3531473
350,113.2324419,23.28147364,113.2443291,23.28465339
351,113.6196266,23.55091645,113.6312074,23.55439576
352,113.6835293,23.40607477,113.6952757,23.40912515
353,113.7927211,23.46501286,113.804417,23.46825581
354,113.6033699,22.76020666,113.6149142,22.76316772
355,113.3996158,23.1923997,113.411605,23.1962679
356,113.2755385,23.21404017,113.2873233,23.21774829
357,113.5089303,23.0283443,113.5206248,23.03192257
358,113.2963283,22.95423989,113.3081762,22.95767752
359,113.1161317,23.38653777,113.1281608,23.38997136
360,113.2731107,23.59105085,113.284903,23.59480869
361,113.108901,23.34350379,113.120964,23.34683357
362,113.8595754,23.39072047,113.8710025,23.39421535
363,113.3474377,22.87357779,113.3594352,22.8766574
364,113.8547723,23.77942357,113.8662763,23.78283661
365,113.6827854,23.34192166,113.6945207,23.34497104
366,113.4893142,22.98924855,113.5011282,22.99262835
367,113.847455,23.20464088,113.8589731,23.20791219
368,113.3266057,23.55858189,113.3386517,23.56178299
369,113.9016346,23.4263069,113.9130654,23.42959964
370,113.8208856,23.84607115,113.8325555,23.84901804
371,113.6763955,23.25096163,113.688081,23.25404712
372,113.0696054,23.35992478,113.0816022,23.36339102
373,113.4279539,23.3387143,113.4399955,23.34221518
374,113.5998167,23.56983571,113.6114546,23.57297683
375,113.1780943,23.47553913,113.1899907,23.47914257
376,113.523715,23.08605203,113.5353945,23.08960045
377,113.6295883,23.67588343,113.6411629,23.6794526
378,113.495459,22.99021866,113.5072317,22.99368111
379,113.6304801,23.75575332,113.6420353,23.75930167
380,113.6593225,23.4525153,113.670965,23.45590944
381,113.2546926,23.18161439,113.266503,23.18513164
382,113.3328756,23.41958655,113.3449224,23.42276296
383,113.5613236,23.27507601,113.5730066,23.27804205
384,113.9577213,23.38553723,113.9691902,23.38869397
385,113.4575695,23.18076253,113.4696093,23.18389006
386,113.5690139,23.32080367,113.5807225,23.32370242
387,113.7100637,23.41940553,113.7218399,23.42254979
388,113.734163,23.67504705,113.7458945,23.67861035
389,113.5597255,23.42111794,113.5714387,23.42414156
390,113.3371859,23.52491504,113.3492435,23.52810522
391,113.6406185,23.46950146,113.6521663,23.47308912
392,113.7212981,23.21554383,113.7330253,23.2188319
393,113.4634533,23.03352458,113.4754297,23.03660778
394,113.5165567,22.87457271,113.5282167,22.87808157
395,113.0360211,23.32476424,113.0478769,23.32859971
396,113.6228141,23.77494279,113.63439,23.77842571
397,113.7872399,23.83095528,113.7989404,23.83424472
398,113.8229476,23.45173843,113.834609,23.45475677
399,113.5479091,22.66692811,113.5595284,22.66989451
400,113.1679888,23.45051216,113.1798948,23.45428727
401,113.072039,23.41178263,113.0840698,23.41522999
402,113.3370925,23.49371832,113.3491238,23.49690711
403,113.2369231,23.25172007,113.2487714,23.25495471
404,113.6390466,22.63966244,113.650534,22.6429913
405,113.7678725,23.57718976,113.7795434,23.58086848
406,113.757458,23.77462503,113.7691384,23.77834713
407,113.4852855,22.82449598,113.4971422,22.8277495
408,113.3907086,22.88166671,113.402632,22.8854003
409,113.5107321,22.8242722,113.5224406,22.82777244
410,113.3369775,23.28419643,113.3490119,23.28735147
411,113.665163,23.76119629,113.6768358,23.76447051
412,113.7710125,23.41741047,113.7826861,23.42103814
413,113.9905456,23.78650634,114.002051,23.79019426
414,113.5748258,23.40016686,113.586513,23.4030635
415,113.3264044,23.50607263,113.3384075,23.50926347
416,113.4988171,23.561949,113.5106332,23.56559964
417,113.4972864,23.03501226,113.5090555,23.03851245
418,113.7693137,23.60719925,113.780965,23.61085073
419,113.560916,23.3255151,113.5726227,23.32850186
420,113.3149022,23.30700097,113.3268786,23.310288
421,113.6889468,23.3176689,113.7007148,23.32067201
422,113.63231,23.11065702,113.6438269,23.11415221
423,113.4050231,23.57236548,113.4170375,23.57625849
424,113.1915719,23.48220662,113.2034922,23.48555092
425,113.6683223,23.70054501,113.6800142,23.70377687
426,113.5678168,23.36978587,113.579489,23.37270412
427,113.4452581,23.09410646,113.4573091,23.0972601
428,113.7826674,23.50052457,113.7943276,23.50395559
429,113.9553165,23.34941423,113.9667911,23.35252097
430,113.3441033,23.58915531,113.356159,23.59239118
431,113.5087905,23.2876026,113.5205241,23.2912836
432,113.5241817,23.2201483,113.5358551,23.2237371
433,113.8431265,23.79213993,113.8547118,23.79536866
434,113.2817685,23.22807897,113.293552,23.23177734
435,113.8703072,23.76728183,113.8817395,23.77083182
436,113.9577563,23.39376009,113.9692283,23.39692174
437,113.4338827,23.45993649,113.4459447,23.4633534
438,113.3945361,23.56852633,113.4065345,23.57246703
439,113.4968473,22.87010504,113.5086076,22.87352919
440,113.1922708,23.22360955,113.2041846,23.22688909
441,113.3668616,23.25528341,113.3788469,23.25885261
442,113.7906721,23.90507703,113.802411,23.90828601
443,113.6158789,22.72975249,113.6274128,22.73293363
444,113.4013416,23.48789753,113.4133123,23.49181346
445,113.2005556,23.39238427,113.2124883,23.39557612
446,113.8499675,23.55649072,113.861499,23.5598654
447,113.6595356,23.67527573,113.671198,23.67865771
448,113.5372894,23.68281356,113.5490082,23.68624642
449,113.3255985,23.08500021,113.3376044,23.0880964
450,113.7308472,23.16731723,113.7425391,23.17076122
451,113.6888857,23.74725491,113.7006539,23.750253
452,113.4701233,23.30498942,113.4821116,23.30823308
453,113.6431048,23.17586111,113.6546615,23.17937287
454,113.8397979,23.27863559,113.8513506,23.28181124
455,113.8141573,23.79200133,113.8258861,23.79497032
456,113.6297547,23.64936309,113.6413213,23.65293521
457,113.7453015,23.80722769,113.7570101,23.81090025
458,113.4904163,22.78349197,113.5022013,22.78680191
459,113.4424234,23.04181665,113.4544553,23.04498282
460,113.3692102,23.61163499,113.3812118,23.6152878
461,112.9685168,23.44792516,112.9802865,23.45092358
462,113.9673255,23.36495976,113.9787699,23.36830756
463,113.7003032,23.7851285,113.7121165,23.78814078
464,113.6833892,23.32443593,113.6951412,23.32747716
465,113.4447446,23.59922729,113.4568049,23.60248749
466,113.4933015,22.87558195,113.5050825,22.87896596
467,113.1877616,23.15105331,113.1996546,23.15439621
468,113.817413,23.21499889,113.8290765,23.21795252
469,113.4465456,23.24235915,113.4585775,23.24555545
470,113.0579345,23.41454265,113.0698947,23.41821462
471,113.7587188,23.1788529,113.7703654,23.18253504
472,113.6709048,23.6074606,113.6825838,23.61066961
473,113.239605,23.1383017,113.2514316,23.1415356
474,113.4643792,23.37454238,113.4763655,23.3777458
475,113.79762,23.77352355,113.8093554,23.7766552
476,113.4402438,23.05564035,113.4522904,23.05883665
477,113.1530547,23.32995993,113.1649627,23.33382274
478,113.6064406,23.31962801,113.6180413,23.32286967
479,113.4934882,23.64673709,113.5053356,23.65031561
480,113.3639562,23.45744914,113.3759856,23.46101319
481,113.4710823,23.44222402,113.4830718,23.44550424
482,113.6037507,23.27365707,113.6153315,23.27682836
483,113.4306387,23.00112411,113.4426436,23.00444933
484,113.9571282,23.42999668,113.9686386,23.43315483
485,113.4938266,22.91952737,113.5056122,22.92293794
486,113.7829245,23.66251341,113.7946379,23.66593411
487,113.2571892,23.04955229,113.2689748,23.05305192
488,113.9731853,23.86720222,113.9846645,23.87061867
489,113.8247704,23.81105716,113.8364585,23.81404923
490,113.2314988,23.37576124,113.2433712,23.37894878
491,113.2641126,23.00298655,113.2758637,23.00654503
492,113.383519,22.94674409,113.3954957,22.95046042
493,113.1279756,23.43412962,113.139989,23.43777457
494,113.6383572,23.13726143,113.6498727,23.14076588
495,113.498812,23.12426868,113.5105588,23.12782119
496,113.7928925,23.70004402,113.8046102,23.7032709
497,113.9491625,23.47191007,113.9606505,23.47493401
498,113.8346266,23.38247994,113.8461957,23.38560347
499,113.2303775,23.13128552,113.2422381,23.13437764
500,113.7330173,23.3998995,113.7447168,23.40344479
501,113.7154454,23.41041573,113.7272092,23.41364935
502,113.3684498,23.18963189,113.3804623,23.19321667
503,113.4718482,22.83187636,113.483794,22.83494902
504,113.5376342,23.59912368,113.5493155,23.60254743
505,113.6809763,23.36493883,113.6926852,23.36800478
506,113.2489885,23.05069144,113.2607997,23.05406398
507,113.6791386,23.38081648,113.6908442,23.38390146
508,113.6633083,23.25059037,113.6749221,23.25387093
509,113.1603736,23.37393291,113.1722415,23.37777052
510,113.8510957,23.29011006,113.8625824,23.29346846
511,113.7064169,23.4216874,113.7182063,23.42478555
512,113.6561797,22.67703591,113.6677335,22.6802194
513,113.5088422,23.15926896,113.5205568,23.16289992
514,113.8411059,23.41999592,113.8526769,23.42322044
515,113.5486905,22.71358877,113.5603561,22.71655874
516,113.9368769,23.74644706,113.9483831,23.74933749
517,113.0613305,23.29905621,113.0733081,23.30265272
518,113.6092202,22.77605521,113.6207369,22.77912239
519,113.4845989,23.19668004,113.4964929,23.20008032
520,113.3916043,22.86846711,113.4035451,22.87219912
521,113.5440379,22.73545661,113.5556826,22.73852213
522,113.7053327,23.38309038,113.7170807,23.38616368
523,113.7045728,23.61818523,113.7163382,23.6212631
524,113.8147158,23.34625806,113.8263914,23.34924803
525,113.5608874,22.60696338,113.5725459,22.60970313
526,113.4179472,23.075549,113.4299608,23.07915224
527,113.6543173,23.3656461,113.6659003,23.36909447
528,113.3844639,23.56528555,113.3964755,23.56917693
529,113.6318352,23.33589474,113.6433784,23.33946432
530,113.6667084,23.70929534,113.678383,23.71255252
531,113.4565177,23.60769524,113.4685537,23.61088757
532,113.6014523,23.62799635,113.6130642,23.63115375
533,113.3470036,23.4167335,113.3590685,23.42000732
534,113.6182921,23.35086977,113.6298344,23.35430684
535,113.2553587,23.60876018,113.2671636,23.61235227
536,113.6245798,23.44585399,113.6361418,23.44938878
537,113.7890189,23.38120474,113.8006857,23.38450718
538,113.051686,23.35717995,113.0635789,23.36091822
